CustomerID,Cohort,Y2016Q1,Y2016Q2,Y2016Q3,Y2016Q4,Y2017Q1,Y2017Q2,Y2017Q3,Y2017Q4,Y2018Q1,Y2018Q2,Y2018Q3,Y2018Q4,Y2019Q1,Y2019Q2,Y2019Q3,Y2019Q4
270,pre_y2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
271,pre_y2016,1,0,1,0,1,1,0,1,0,1,0,2,0,1,0,0
272,pre_y2016,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
273,pre_y2016,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,pre_y2016,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
275,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
276,pre_y2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,pre_y2016,0,1,0,0,0,0,1,0,0,1,1,1,1,0,2,1
279,pre_y2016,1,2,3,4,2,3,1,2,1,0,0,2,1,0,0,2
280,pre_y2016,1,0,0,1,1,1,0,3,1,0,0,3,1,2,0,2
281,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282,pre_y2016,1,1,1,0,3,1,0,0,0,0,0,0,0,1,0,0
283,pre_y2016,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,pre_y2016,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
285,pre_y2016,0,0,1,1,0,1,0,0,0,2,1,0,0,0,1,1
286,pre_y2016,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,1
287,pre_y2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,pre_y2016,0,0,0,1,0,0,0,0,0,0,0,5,6,3,1,4
289,pre_y2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
290,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
291,pre_y2016,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
292,pre_y2016,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
293,pre_y2016,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0
294,pre_y2016,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0
295,pre_y2016,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
296,pre_y2016,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
297,pre_y2016,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
298,pre_y2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
300,pre_y2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
301,pre_y2016,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
302,pre_y2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
303,pre_y2016,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
304,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
305,pre_y2016,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
306,pre_y2016,0,0,1,0,0,2,1,0,0,1,0,1,0,0,0,1
307,pre_y2016,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
308,pre_y2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
309,pre_y2016,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
310,pre_y2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
311,pre_y2016,1,0,0,0,0,0,0,0,0,1,4,10,5,2,3,3
312,pre_y2016,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
313,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
314,pre_y2016,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
315,pre_y2016,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0
316,pre_y2016,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
317,pre_y2016,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
318,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
319,pre_y2016,0,0,1,1,0,0,0,1,1,0,2,0,0,2,1,0
320,pre_y2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
321,pre_y2016,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
